player_name,legend,legend_category,BR Kills,BR Damage,BR Wins
AggressiveExpert,Valkyrie,Skirmisher,504.0,273700.0,35.0
AggressiveExpert,Conduit,Support,348.0,235720.0,25.0
AggressiveExpert,Caustic,Controller,272.0,217216.0,21.0
AggressiveExpert,Mad Maggie,Assault,13.0,4655.0,2.0
Ahzyee,Wraith,Skirmisher,59860.0,15175449.0,2188.0
Ahzyee,Loba,Support,9050.0,2424378.0,907.0
Ahzyee,Horizon,Skirmisher,3921.0,1105610.0,236.0
Ahzyee,Pathfinder,Skirmisher,3225.0,936161.0,195.0
Ahzyee,Revenant,Skirmisher,2124.0,644766.0,166.0
Ahzyee,Octane,Skirmisher,1106.0,275137.0,38.0
Ahzyee,Bloodhound,Recon,767.0,337730.0,50.0
Ahzyee,Gibraltar,Support,170.0,192383.0,15.0
Ahzyee,Valkyrie,Skirmisher,41.0,160977.0,7.0
Ahzyee,Crypto,Recon,15.0,154647.0,6.0
AiiiFl,Mirage,Support,25116.0,6698250.0,2104.0
AiiiFl,Octane,Skirmisher,23146.0,6762102.0,1575.0
AiiiFl,Wraith,Skirmisher,14221.0,4256835.0,938.0
AiiiFl,Bangalore,Assault,5161.0,1407504.0,309.0
AiiiFl,Pathfinder,Skirmisher,4420.0,1285411.0,295.0
AiiiFl,Bloodhound,Recon,874.0,363781.0,56.0
AiiiFl,Ash,Assault,556.0,286360.0,38.0
AiiiFl,Revenant,Skirmisher,509.0,177590.0,16.0
AiiiFl,Gibraltar,Support,368.0,240589.0,27.0
AiiiFl,Seer,Recon,135.0,183862.0,13.0
AimAssistAbxsrTV,Rampart,Controller,23512.0,6614901.0,1211.0
AimAssistAbxsrTV,Lifeline,Support,19471.0,5422585.0,941.0
AimAssistAbxsrTV,Wraith,Skirmisher,15684.0,4928740.0,1070.0
AimAssistAbxsrTV,Pathfinder,Skirmisher,5510.0,1492472.0,330.0
AimAssistAbxsrTV,Horizon,Skirmisher,4964.0,1180619.0,271.0
AimAssistAbxsrTV,Valkyrie,Skirmisher,4454.0,1341001.0,220.0
AimAssistAbxsrTV,Bloodhound,Recon,2248.0,657208.0,131.0
AimAssistAbxsrTV,Loba,Support,2182.0,722677.0,139.0
AimAssistAbxsrTV,Bangalore,Assault,2013.0,641084.0,124.0
AimAssistAbxsrTV,Wattson,Controller,1861.0,524883.0,103.0
AimAssistAbxsrTV,Octane,Skirmisher,1731.0,483154.0,94.0
AimAssistAbxsrTV,Catalyst,Controller,1679.0,559768.0,104.0
AimAssistAbxsrTV,Gibraltar,Support,1591.0,503811.0,94.0
AimAssistAbxsrTV,Mad Maggie,Assault,1518.0,445555.0,83.0
AimAssistAbxsrTV,Seer,Recon,1261.0,382965.0,68.0
AimAssistAbxsrTV,Ash,Assault,266.0,85322.0,1.0
AimAssistAbxsrTV,Ballistic,Assault,118.0,179723.0,12.0
AimAssistAbxsrTV,Vantage,Recon,17.0,155134.0,6.0
Airflow_11,Valkyrie,Skirmisher,26034.0,7493743.0,965.0
Airflow_11,Horizon,Skirmisher,11183.0,2873633.0,664.0
