player_name,career_kills,career_wins,career_revives,legend,BR Kills,BR Damage,BR Wins
Not InvisibIe,199933,0,0,Rampart,0,0,0
Not InvisibIe,199933,0,0,Valkyrie,0,0,0
Not InvisibIe,199933,0,0,Seer,0,0,0
Not InvisibIe,199933,0,0,Ash,0,0,0
Not InvisibIe,199933,0,0,Mad Maggie,0,0,0
Not InvisibIe,199933,0,0,Newcastle,0,0,0
Not InvisibIe,199933,0,0,Vantage,0,0,0
Not InvisibIe,199933,0,0,Catalyst,0,0,0
Not InvisibIe,199933,0,0,Ballistic,0,0,0
Not InvisibIe,199933,0,0,Conduit,0,0,0
Not InvisibIe,199933,0,0,Alter,0,0,0
