player_name,BR Damage_Alter,BR Damage_Ash,BR Damage_Ballistic,BR Damage_Bangalore,BR Damage_Bloodhound,BR Damage_Catalyst,BR Damage_Caustic,BR Damage_Conduit,BR Damage_Crypto,BR Damage_Fuse,BR Damage_Gibraltar,BR Damage_Horizon,BR Damage_Lifeline,BR Damage_Loba,BR Damage_Mad Maggie,BR Damage_Mirage,BR Damage_Newcastle,BR Damage_Octane,BR Damage_Pathfinder,BR Damage_Rampart,BR Damage_Revenant,BR Damage_Seer,BR Damage_Valkyrie,BR Damage_Vantage,BR Damage_Wattson,BR Damage_Wraith,BR Kills_Alter,BR Kills_Ash,BR Kills_Ballistic,BR Kills_Bangalore,BR Kills_Bloodhound,BR Kills_Catalyst,BR Kills_Caustic,BR Kills_Conduit,BR Kills_Crypto,BR Kills_Fuse,BR Kills_Gibraltar,BR Kills_Horizon,BR Kills_Lifeline,BR Kills_Loba,BR Kills_Mad Maggie,BR Kills_Mirage,BR Kills_Newcastle,BR Kills_Octane,BR Kills_Pathfinder,BR Kills_Rampart,BR Kills_Revenant,BR Kills_Seer,BR Kills_Valkyrie,BR Kills_Vantage,BR Kills_Wattson,BR Kills_Wraith,BR Wins_Alter,BR Wins_Ash,BR Wins_Ballistic,BR Wins_Bangalore,BR Wins_Bloodhound,BR Wins_Catalyst,BR Wins_Caustic,BR Wins_Conduit,BR Wins_Crypto,BR Wins_Fuse,BR Wins_Gibraltar,BR Wins_Horizon,BR Wins_Lifeline,BR Wins_Loba,BR Wins_Mad Maggie,BR Wins_Mirage,BR Wins_Newcastle,BR Wins_Octane,BR Wins_Pathfinder,BR Wins_Rampart,BR Wins_Revenant,BR Wins_Seer,BR Wins_Valkyrie,BR Wins_Vantage,BR Wins_Wattson,BR Wins_Wraith
Abusing Ya,0.0,0.0,0.0,2984199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411682.0,0.0,1088060.0,751856.0,1217967.0,0.0,0.0,1927559.0,0.0,1534917.0,0.0,597208.0,0.0,0.0,3468805.0,0.0,0.0,0.0,10331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.0,0.0,3531.0,2502.0,4630.0,1013.0,0.0,6336.0,0.0,6130.0,90.0,1932.0,89.0,0.0,11785.0,0.0,0.0,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,422.0,242.0,589.0,0.0,0.0,621.0,0.0,641.0,0.0,301.0,0.0,0.0,1281.0
Abyss,0.0,0.0,0.0,0.0,68462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbyssionHanmaTTV,0.0,0.0,0.0,552860.0,213817.0,0.0,0.0,0.0,0.0,23529583.0,640746.0,0.0,0.0,0.0,0.0,126167.0,9792.0,831897.0,3637445.0,0.0,7492585.0,0.0,68673.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0,878.0,0.0,0.0,0.0,378.0,89540.0,2359.0,93.0,0.0,7.0,0.0,527.0,34.0,3379.0,14270.0,168.0,30052.0,23.0,0.0,0.0,125.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AcedHigh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15543435.0,0.0,104002.0,0.0,3105073.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,1030.0,59253.0,0.0,400.0,28.0,11520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,0.0,24.0,0.0,485.0,0.0,0.0,0.0
Aces Kunai,0.0,31738.0,0.0,0.0,150833.0,0.0,169336.0,0.0,0.0,0.0,327103.0,759096.0,351414.0,295414.0,5445.0,0.0,0.0,3492869.0,1320594.0,0.0,0.0,0.0,686132.0,0.0,179449.0,31449785.0,0.0,99.0,0.0,0.0,481.0,61.0,533.0,0.0,197.0,149.0,1092.0,2642.0,1296.0,1368.0,22.0,375.0,0.0,13198.0,4604.0,0.0,0.0,930.0,2628.0,0.0,684.0,157040.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,105.0,173.0,108.0,92.0,0.0,26.0,0.0,1130.0,375.0,0.0,0.0,0.0,251.0,0.0,63.0,8046.0
Adicx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14256935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52181.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aensu,0.0,0.0,0.0,0.0,663159.0,0.0,331780.0,0.0,1497953.0,184064.0,4286648.0,2876339.0,464816.0,550168.0,0.0,184804.0,0.0,2301054.0,1297382.0,0.0,0.0,258191.0,149872.0,0.0,0.0,5360887.0,0.0,29.0,0.0,0.0,2487.0,0.0,1135.0,0.0,4965.0,555.0,13593.0,9778.0,1784.0,2006.0,0.0,738.0,0.0,5187.0,4520.0,0.0,0.0,891.0,482.0,0.0,0.0,18960.0,0.0,0.0,0.0,0.0,195.0,0.0,59.0,0.0,425.0,17.0,1484.0,1029.0,132.0,207.0,0.0,45.0,0.0,834.0,388.0,0.0,0.0,110.0,66.0,0.0,0.0,1429.0
Aerosu,0.0,921804.0,0.0,1888614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028566.0,989111.0,0.0,0.0,9305448.0,0.0,0.0,0.0,0.0,374454.0,0.0,3642988.0,0.0,0.0,2537667.0,0.0,3157.0,0.0,6372.0,3328.0,46.0,0.0,0.0,881.0,0.0,610.0,3432.0,3398.0,11217.0,0.0,33211.0,111.0,3043.0,1117.0,0.0,1353.0,471.0,13848.0,139.0,914.0,8527.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,3144.0,0.0,0.0,0.0,0.0,123.0,0.0,130.0,0.0,0.0,895.0
Afghanihan,0.0,0.0,0.0,0.0,3571609.0,0.0,0.0,0.0,0.0,0.0,691028.0,735150.0,314187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75299.0,0.0,0.0,0.0,0.0,95.0,0.0,532.0,14799.0,0.0,0.0,10511.0,0.0,45.0,2282.0,6186.0,0.0,1028.0,57.0,0.0,0.0,1455.0,2838.0,0.0,929.0,1772.0,1697.0,0.0,0.0,21100.0,0.0,0.0,0.0,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,187.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,269.0,28.0,0.0,0.0,1900.0
AgeB4beauty0,0.0,2900822.0,0.0,919427.0,0.0,0.0,0.0,0.0,837587.0,837787.0,0.0,5928388.0,0.0,1860772.0,0.0,0.0,0.0,0.0,906203.0,0.0,890384.0,652177.0,0.0,464080.0,816504.0,0.0,0.0,9261.0,0.0,2570.0,0.0,0.0,1404.0,0.0,2213.0,2548.0,1488.0,18693.0,0.0,5428.0,240.0,0.0,0.0,1538.0,2685.0,2789.0,2546.0,1948.0,211.0,1115.0,2451.0,0.0,0.0,598.0,0.0,139.0,0.0,0.0,0.0,0.0,66.0,93.0,0.0,1237.0,0.0,371.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,124.0,0.0,49.0,0.0,0.0
AhMaD_m15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4833.0,34187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahzyee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424378.0,0.0,0.0,0.0,275137.0,0.0,0.0,644766.0,0.0,0.0,0.0,0.0,14649907.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,15.0,0.0,170.0,3921.0,0.0,9050.0,0.0,0.0,0.0,1106.0,3225.0,0.0,2124.0,0.0,41.0,0.0,0.0,59808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,0.0,0.0,0.0,38.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,2188.0
Ai SKITZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10426960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1766.0,2441.0,0.0,947.0,0.0,0.0,10.0,2490.0,431.0,43143.0,3616.0,18.0,188.0,0.0,5497.0,6073.0,80.0,5945.0,571.0,12.0,0.0,0.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AiiiFl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6698250.0,0.0,6762102.0,1285411.0,0.0,177590.0,0.0,0.0,0.0,0.0,4256835.0,0.0,556.0,0.0,5161.0,874.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,25116.0,0.0,23146.0,4420.0,0.0,509.0,135.0,0.0,0.0,0.0,14221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.0,0.0,1575.0,295.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
AimAssistAbxsrTV,0.0,85322.0,0.0,0.0,657208.0,0.0,0.0,0.0,0.0,0.0,503811.0,1180619.0,5422585.0,722677.0,445555.0,0.0,0.0,483154.0,0.0,6462836.0,0.0,382965.0,1341001.0,0.0,524883.0,4928740.0,0.0,266.0,118.0,2013.0,2248.0,1679.0,0.0,0.0,0.0,0.0,1591.0,4964.0,19368.0,2182.0,1518.0,0.0,0.0,1731.0,5510.0,22971.0,0.0,1261.0,4454.0,17.0,1861.0,15684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,0.0,0.0,220.0,0.0,0.0,0.0
Airflow_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549640.0,0.0,0.0,0.0,0.0,111532.0,0.0,1267083.0,8066670.0,0.0,400878.0,150407.0,7493743.0,0.0,63990.0,2823859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,1704.0,11183.0,0.0,0.0,0.0,421.0,1471.0,4640.0,0.0,260.0,1782.0,537.0,26034.0,3410.0,221.0,10065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,18.0,0.0,189.0,0.0,0.0,41.0,0.0,965.0,0.0,0.0,405.0
Akes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akuma_Bardo-,0.0,0.0,0.0,908398.0,0.0,0.0,0.0,0.0,0.0,0.0,991497.0,1158929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957319.0,0.0,0.0,8941008.0,0.0,0.0,2684.0,5148.0,2074.0,0.0,318.0,0.0,0.0,0.0,3393.0,4136.0,2123.0,110.0,61.0,0.0,0.0,1680.0,1882.0,324.0,450.0,324.0,7820.0,0.0,631.0,41281.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,0.0,0.0,2782.0
Albanian B0T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7149032.0,0.0,0.0,0.0,404.0,0.0,336.0,0.0,2012.0,0.0,0.0,0.0,2616.0,9743.0,0.0,0.0,0.0,0.0,11156.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,19495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlgoSween,0.0,0.0,0.0,3754096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948137.0,1721327.0,0.0,0.0,0.0,0.0,707472.0,0.0,0.0,0.0,219056.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,11921.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,10669.0,6332.0,0.0,205.0,0.0,1311.0,2305.0,0.0,73.0,0.0,711.0,0.0,1621.0,2506.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllefSan,0.0,0.0,0.0,0.0,376522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901305.0,0.0,0.0,1065804.0,0.0,1532920.0,931655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,80.0,2380.0,1298.0,1065.0,1036.0,0.0,424.0,1266.0,905.0,10247.0,3262.0,1928.0,1290.0,3542.0,1181.0,5306.0,3203.0,900.0,4829.0,0.0,5185.0,1860.0,1816.0,10379.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,186.0,0.0,0.0,170.0,0.0,238.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlmostAHero,0.0,0.0,0.0,393527.0,326855.0,0.0,0.0,0.0,0.0,0.0,631041.0,0.0,3470217.0,0.0,0.0,0.0,0.0,579400.0,896922.0,98728.0,108447.0,0.0,0.0,0.0,0.0,9189790.0,0.0,0.0,0.0,1426.0,1044.0,342.0,484.0,655.0,0.0,42.0,2034.0,163.0,12430.0,0.0,0.0,0.0,0.0,2036.0,3404.0,387.0,325.0,0.0,0.0,0.0,2062.0,33754.0,0.0,0.0,0.0,77.0,60.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,887.0,0.0,0.0,0.0,0.0,133.0,222.0,32.0,20.0,0.0,0.0,0.0,0.0,2173.0
AltermatumTV,0.0,3497274.0,0.0,570362.0,0.0,0.0,161425.0,0.0,0.0,0.0,531614.0,1040332.0,11291824.0,519436.0,42926.0,153740.0,0.0,0.0,773464.0,0.0,1993305.0,306272.0,526465.0,0.0,310349.0,174110.0,1379.0,11150.0,0.0,1745.0,1378.0,606.0,502.0,0.0,341.0,184.0,1612.0,3286.0,39439.0,1709.0,115.0,1021.0,0.0,910.0,2633.0,0.0,8536.0,835.0,1557.0,0.0,1135.0,1019.0,0.0,824.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,192.0,1469.0,95.0,7.0,27.0,0.0,0.0,110.0,0.0,405.0,66.0,16.0,0.0,0.0,32.0
Alunzy,0.0,0.0,0.0,7766809.0,0.0,0.0,170048.0,0.0,333762.0,25620.0,0.0,589148.0,0.0,2755284.0,0.0,0.0,0.0,924685.0,2255329.0,0.0,0.0,241035.0,1852728.0,0.0,188553.0,941544.0,0.0,14.0,67.0,24133.0,1074.0,635.0,485.0,2878.0,910.0,92.0,1143.0,1958.0,1945.0,8430.0,9.0,0.0,0.0,3158.0,7411.0,0.0,7391.0,747.0,5935.0,12.0,638.0,3076.0,0.0,0.0,0.0,1413.0,0.0,0.0,27.0,0.0,63.0,2.0,0.0,90.0,0.0,521.0,0.0,0.0,0.0,173.0,347.0,0.0,0.0,0.0,313.0,0.0,29.0,158.0
AmaneeMisa,0.0,0.0,0.0,423977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057173.0,29218393.0,5427295.0,0.0,143108.0,0.0,235130.0,1258468.0,0.0,91127.0,0.0,6342048.0,0.0,440037.0,24623782.0,0.0,0.0,0.0,1901.0,681.0,299.0,0.0,21936.0,0.0,103.0,1184.0,10128.0,132796.0,25113.0,5.0,668.0,18.0,1055.0,6117.0,275.0,391.0,0.0,28930.0,124.0,2134.0,109489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ambytionz,0.0,0.0,0.0,593341.0,768905.0,0.0,209109.0,0.0,0.0,171785.0,853338.0,983693.0,1109468.0,478137.0,128087.0,344286.0,0.0,1277561.0,2388624.0,131970.0,533706.0,0.0,489438.0,135927.0,354051.0,9354072.0,0.0,14.0,0.0,1790.0,2505.0,0.0,520.0,0.0,0.0,436.0,2578.0,2681.0,3761.0,1448.0,364.0,1062.0,588.0,3750.0,8055.0,244.0,1338.0,44.0,1219.0,298.0,986.0,28617.0,0.0,0.0,0.0,106.0,168.0,0.0,0.0,0.0,0.0,29.0,140.0,167.0,214.0,108.0,24.0,68.0,0.0,157.0,458.0,20.0,90.0,0.0,88.0,25.0,58.0,1694.0
AnarchYStone,0.0,0.0,0.0,0.0,138638.0,523170.0,0.0,0.0,0.0,0.0,51851.0,0.0,0.0,16601.0,24682.0,13792873.0,0.0,0.0,42424.0,6481.0,473529.0,0.0,0.0,73302.0,0.0,0.0,0.0,21.0,0.0,0.0,577.0,1828.0,557.0,0.0,0.0,163.0,210.0,0.0,0.0,57.0,73.0,55026.0,195.0,316.0,149.0,19.0,1422.0,156.0,332.0,202.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2551.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
AnchorQluch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6162068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12918.0,0.0,1095.0,0.0,0.0,0.0,0.0,25036.0,0.0,2576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AngryfenceEU,0.0,0.0,0.0,704771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166815.0,62940.0,73760.0,0.0,412853.0,0.0,0.0,0.0,0.0,0.0,0.0,12581.0,0.0,20663670.0,2077287.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,184.0,255.0,0.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,69880.0,7066.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3524.0,0.0
Anniiyyy,0.0,0.0,0.0,419044.0,174029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5287708.0,6578779.0,0.0,0.0,0.0,757906.0,0.0,0.0,0.0,0.0,0.0,0.0,147348.0,5121162.0,0.0,1.0,0.0,1293.0,485.0,0.0,629.0,7278.0,0.0,123.0,360.0,420.0,17432.0,61741.0,0.0,140.0,0.0,2539.0,369.0,0.0,322.0,42.0,255.0,0.0,514.0,15595.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,3122.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1137.0
Antix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apertures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6849360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483218.0,18455328.0,0.0,0.0,0.0,6438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8747.0,4053.0,23697.0,0.0,0.0,0.0,4716.0,2742.0,824.0,0.0,34.0,32.0,0.0,4883.0,68428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0
Apoptosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15670787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,77720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arczr,0.0,0.0,0.0,1362416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425184.0,78889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78812.0,0.0,370162.0,6316715.0,0.0,42.0,0.0,7102.0,356.0,373.0,0.0,464.0,0.0,0.0,0.0,21446.0,279.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,1624.0,23639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aryuh,0.0,0.0,0.0,0.0,2715641.0,0.0,0.0,0.0,367640.0,29430.0,0.0,328639.0,72050600.0,60869.0,0.0,105724.0,0.0,0.0,156630.0,0.0,161952.0,0.0,204360.0,0.0,0.0,12731705.0,0.0,2512.0,0.0,996.0,10259.0,0.0,0.0,0.0,1136.0,88.0,0.0,1347.0,2917.0,228.0,0.0,390.0,0.0,2864.0,589.0,1249.0,1350.0,2189.0,586.0,3.0,0.0,52034.0,0.0,0.0,0.0,0.0,921.0,0.0,0.0,0.0,90.0,11.0,0.0,109.0,0.0,20.0,0.0,31.0,0.0,0.0,0.0,0.0,42.0,0.0,47.0,0.0,0.0,1969.0
Ash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AshPlaysApex,336422.0,0.0,0.0,1413950.0,281852.0,93935.0,0.0,163651.0,0.0,0.0,193080.0,0.0,12063142.0,0.0,6098771.0,0.0,0.0,376112.0,178227.0,0.0,0.0,182405.0,146149.0,0.0,242272.0,1271659.0,1272.0,11.0,158.0,4471.0,994.0,258.0,486.0,495.0,175.0,54.0,604.0,2143.0,42499.0,2156.0,23975.0,539.0,13.0,1256.0,622.0,103.0,222.0,598.0,470.0,334.0,842.0,4374.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,3751.0,0.0,1675.0,0.0,0.0,92.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
AthenasMerci || Twitch,0.0,1618.0,0.0,337827.0,217876.0,311737.0,97401.0,0.0,53901.0,49569.0,118244.0,311346.0,984021.0,1716138.0,22187.0,50576.0,0.0,6537440.0,2413031.0,134270.0,62881.0,83009.0,12297000.0,389409.0,0.0,191661.0,1729.0,7.0,0.0,1147.0,1244.0,822.0,244.0,0.0,129.0,167.0,352.0,912.0,3201.0,4356.0,73.0,173.0,0.0,22958.0,6727.0,365.0,1271.0,201.0,47234.0,964.0,0.0,596.0,0.0,0.0,0.0,74.0,57.0,0.0,10.0,0.0,17.0,6.0,18.0,53.0,228.0,317.0,0.0,7.0,0.0,0.0,534.0,32.0,11.0,20.0,1839.0,51.0,0.0,29.0
